id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,defaulted,dtir1,credit_score_band
155559,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,256500,3.99,0.39,256500,180,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8400,EQUI,520,EXP,45-54,TO_INST,75.15,NORTH,1,39,500-549
31718,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,4.88,0.52,206500,300,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,IR,HOME,11400,CIB,504,EXP,55-64,TO_INST,74.28,SOUTH,0,21,500-549
141611,CF,MALE,NOPRE,L1,NOPC,NOB/C,696500,3.99,0.39,696500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,15480,EQUI,812,EXP,45-54,NOT_INST,75.15,SOUTH,1,39,800-849
52341,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,4.25,0.48,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,2880,EXP,685,EXP,65-74,TO_INST,70.43,SOUTH,0,26,650-699
52646,CF,MALE,NOPRE,L1,NOPC,NOB/C,666500,4.38,-0.07,666500,360,NOT_NEG,NOT_INT,NOT_LPSM,1268000,SB,PR,HOME,10260,CIB,716,CIB,45-54,NOT_INST,52.56,SOUTH,0,44,700-749
163370,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,206500,3.99,0.39,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,IR,HOME,4560,EQUI,733,EXP,45-54,TO_INST,75.15,SOUTH,1,39,700-749
164877,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,3.63,-0.05,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,728000,SB,PR,HOME,6360,CRIF,883,EXP,45-54,NOT_INST,40.73,NORTH,0,29,850-900
70016,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,356500,3.75,0.26,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,6720,EXP,612,EXP,25-34,TO_INST,66.26,SOUTH,0,40,600-649
158299,CF,FEMALE,PRE,L1,NOPC,B/C,286500,4.38,0.99,286500,360,NEG_AMM,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,4980,EXP,631,CIB,25-34,TO_INST,96.14,NORTH,0,50,600-649
131980,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,296500,3.99,0.45,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,4020,CRIF,812,CIB,35-44,TO_INST,99.50,NORTH,0,44,800-849
78099,CF,MALE,NOPRE,L1,NOPC,NOB/C,236500,4.50,0.40,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,SR,HOME,8640,CRIF,876,CIB,55-64,TO_INST,79.36,NORTH,0,42,850-900
65396,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,146500,3.99,0.38,146500,360,NEG_AMM,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,3120,EXP,859,EXP,65-74,TO_INST,56.78,NORTH,0,38,850-900
87635,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,136500,3.99,0.39,136500,300,NOT_NEG,INT_ONLY,NOT_LPSM,418000,SB,PR,HOME,1560,EQUI,683,EXP,35-44,TO_INST,75.15,NORTH,1,39,650-699
93895,CF,MALE,NOPRE,L1,NOPC,NOB/C,86500,3.99,0.39,86500,300,NEG_AMM,NOT_INT,NOT_LPSM,118000,SB,PR,HOME,3480,EXP,734,CIB,35-44,TO_INST,73.31,NORTH,1,33,700-749
149508,CF,MALE,PRE,L1,NOPC,NOB/C,206500,4.63,0.36,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,6360,EXP,502,CIB,55-64,TO_INST,86.76,NORTH,0,30,500-549
70287,CF,FEMALE,PRE,L1,NOPC,NOB/C,236500,3.99,0.49,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,5340,EXP,697,EXP,55-64,TO_INST,46.56,SOUTH,0,22,650-699
143926,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,4.63,0.48,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,3060,EXP,722,CIB,55-64,TO_INST,77.52,SOUTH,0,42,700-749
115416,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,5.19,0.35,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,4980,EXP,893,EXP,65-74,NOT_INST,80.03,NORTH,0,45,850-900
58903,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,3.99,0.39,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,IR,HOME,4500,CRIF,529,EXP,55-64,TO_INST,63.49,SOUTH,1,41,500-549
155648,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,76500,4.99,1.22,76500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,1980,CRIF,606,CIB,65-74,TO_INST,33.55,SOUTH,0,30,600-649
139078,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,326500,4.25,1.35,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,7740,CRIF,706,EXP,25-34,NOT_INST,82.04,SOUTH,0,44,700-749
35837,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.25,-0.20,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,3600,CIB,897,CIB,35-44,TO_INST,57.68,SOUTH,0,49,850-900
34931,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,3.88,0.07,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,2760,CRIF,771,CIB,65-74,TO_INST,79.36,SOUTH,0,42,750-799
167574,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,5.75,1.49,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,IR,HOME,5340,EXP,681,EXP,55-64,TO_INST,74.16,SOUTH,0,48,650-699
152235,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,346500,3.25,-0.29,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,4260,EXP,586,CIB,25-34,TO_INST,80.96,SOUTH,0,44,550-599
119183,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1466500,3.99,0.39,1466500,180,NEG_AMM,NOT_INT,NOT_LPSM,2908000,SB,PR,HOME,5760,CIB,566,EXP,45-54,NOT_INST,50.43,NORTH,1,39,550-599
31468,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,806500,3.99,0.39,806500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,11760,EQUI,621,EXP,45-54,NOT_INST,75.15,NORTH,1,39,600-649
45355,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,186500,4.38,0.68,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,4680,CIB,543,EXP,55-64,TO_INST,75.20,SOUTH,0,41,500-549
101613,CF,MALE,NOPRE,L1,NOPC,NOB/C,186500,3.99,0.39,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2220,EQUI,584,EXP,>74,TO_INST,75.15,NORTH,1,39,550-599
137140,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,436500,3.99,0.39,436500,360,NOT_NEG,NOT_INT,LPSM,418000,SB,PR,HOME,8280,EQUI,785,EXP,55-64,NOT_INST,75.15,NORTH,1,39,750-799
88955,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,3.99,0.39,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,10080,EQUI,594,EXP,>74,TO_INST,75.15,SOUTH,1,39,550-599
136113,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,466500,4.25,0.40,466500,360,NEG_AMM,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,5760,CRIF,799,EXP,25-34,NOT_INST,78.01,SOUTH,0,29,750-799
30539,NCF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,1406500,3.99,0.39,1406500,300,NOT_NEG,NOT_INT,NOT_LPSM,2208000,SB,PR,HOME,5760,CRIF,530,EXP,45-54,TO_INST,63.70,SOUTH,1,42,500-549
100683,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,726500,3.69,-0.04,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,3008000,SB,PR,HOME,14400,CRIF,719,EXP,55-64,NOT_INST,24.15,SOUTH,0,31,700-749
45450,CF,FEMALE,PRE,L1,NOPC,NOB/C,586500,3.99,0.20,586500,360,NOT_NEG,NOT_INT,NOT_LPSM,728000,SB,PR,HOME,8580,EXP,823,CIB,45-54,NOT_INST,80.56,NORTH,0,48,800-849
74137,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,196500,4.25,0.15,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,2040,EXP,851,CIB,45-54,NOT_INST,79.23,NORTH,0,41,850-900
132682,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.52,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,1680,EXP,592,EXP,65-74,TO_INST,70.43,SOUTH,0,40,550-599
60936,CF,MALE,NOPRE,L1,NOPC,B/C,316500,3.38,0.77,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,6240,CIB,841,CIB,35-44,NOT_INST,96.49,NORTH,0,36,800-849
96700,CF,MALE,NOPRE,L1,NOPC,NOB/C,36500,3.99,1.29,36500,360,NOT_NEG,NOT_INT,NOT_LPSM,38000,SB,PR,HOME,1620,EXP,710,CIB,<25,TO_INST,96.05,SOUTH,0,31,700-749
92853,CF,MALE,NOPRE,L1,NOPC,NOB/C,86500,3.99,0.39,86500,360,NEG_AMM,NOT_INT,NOT_LPSM,158000,SB,IR,HOME,5760,EXP,741,CIB,45-54,TO_INST,54.75,NORTH,1,7,700-749
73732,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,436500,3.99,0.39,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,IR,HOME,9240,EXP,837,EXP,45-54,TO_INST,79.65,CENTRAL,1,28,800-849
122814,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.50,0.62,276500,180,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,5820,CIB,633,EXP,35-44,TO_INST,79.45,SOUTH,0,36,600-649
84014,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,306500,3.38,0.41,306500,360,NEG_AMM,INT_ONLY,NOT_LPSM,368000,SB,PR,HOME,5760,CIB,521,EXP,35-44,TO_INST,83.29,NORTH,0,39,500-549
170960,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.39,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2280,EQUI,772,EXP,>74,TO_INST,75.15,SOUTH,1,39,750-799
162155,CF,MALE,PRE,L1,NOPC,B/C,326500,3.75,0.95,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,3540,CRIF,813,CIB,25-34,NOT_INST,96.60,NORTH,0,54,800-849
28026,CF,MALE,NOPRE,L1,NOPC,NOB/C,356500,3.99,0.39,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,858000,SB,PR,HOME,10260,CIB,558,CIB,65-74,TO_INST,41.55,NORTH,1,25,550-599
30122,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,166500,3.99,0.20,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,3180,CIB,846,CIB,65-74,TO_INST,84.09,SOUTH,0,45,800-849
139272,CF,MALE,NOPRE,L2,NOPC,NOB/C,236500,3.75,-0.03,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,658000,SB,PR,HOME,3540,EXP,694,CIB,65-74,TO_INST,35.94,NORTH,0,37,650-699
138589,CF,FEMALE,NOPRE,L1,NOPC,B/C,336500,3.38,0.30,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,6060,CIB,801,CIB,35-44,NOT_INST,96.70,NORTH,0,49,800-849
118278,CF,MALE,PRE,L1,NOPC,NOB/C,96500,4.75,0.95,96500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,1920,EXP,750,CIB,45-54,TO_INST,61.08,CENTRAL,0,44,750-799
98178,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,726500,4.00,0.30,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,1658000,SB,PR,HOME,14040,CIB,709,EXP,35-44,NOT_INST,43.82,CENTRAL,0,31,700-749
48453,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,626500,4.00,0.57,626500,360,NOT_NEG,NOT_INT,NOT_LPSM,718000,SB,PR,HOME,9180,EXP,770,CIB,45-54,NOT_INST,87.26,NORTH,0,46,750-799
44240,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,566500,3.99,0.22,566500,360,NOT_NEG,NOT_INT,LPSM,718000,SB,PR,HOME,5940,EXP,868,EXP,35-44,NOT_INST,78.90,NORTH,0,35,850-900
88043,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,286500,3.88,-0.15,286500,360,NOT_NEG,NOT_INT,NOT_LPSM,788000,SB,PR,HOME,5460,EXP,688,CIB,55-64,NOT_INST,36.36,NORTH,0,48,650-699
137976,CF,MALE,NOPRE,L1,NOPC,NOB/C,106500,3.63,1.25,106500,180,NOT_NEG,NOT_INT,NOT_LPSM,108000,SB,PR,HOME,2700,CIB,849,CIB,65-74,TO_INST,98.61,CENTRAL,0,58,800-849
45240,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,286500,2.99,-0.77,286500,360,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,5760,EXP,506,CIB,55-64,TO_INST,70.22,SOUTH,0,39,500-549
149854,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,166500,4.38,1.03,166500,180,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,5340,CRIF,506,CIB,45-54,TO_INST,69.96,NORTH,0,21,500-549
163124,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,466500,3.75,0.14,466500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,7200,CRIF,572,CIB,35-44,NOT_INST,79.34,NORTH,0,33,550-599
136761,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,3.69,0.19,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,7680,EXP,826,EXP,55-64,NOT_INST,88.07,NORTH,0,12,800-849
81052,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,3.99,0.39,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,5280,CIB,812,EXP,65-74,TO_INST,99.16,SOUTH,1,46,800-849
169733,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,576500,3.63,0.39,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,678000,SB,PR,HOME,12720,CIB,750,EXP,45-54,TO_INST,85.03,SOUTH,0,36,750-799
172106,CF,UNKNOWN,PRE,L1,NOPC,B/C,396500,3.99,0.39,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,568000,SB,PR,HOME,6480,EXP,746,EXP,55-64,TO_INST,69.81,SOUTH,1,35,700-749
139091,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.25,0.01,486500,240,NOT_NEG,NOT_INT,NOT_LPSM,838000,SB,PR,HOME,10920,CRIF,598,EXP,45-54,NOT_INST,58.05,SOUTH,0,34,550-599
42603,CF,MALE,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.64,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,4020,EXP,672,CIB,25-34,NOT_INST,90.95,NORTH-EAST,0,42,650-699
130376,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.39,146500,240,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,6840,EXP,855,CIB,35-44,TO_INST,77.93,SOUTH,1,11,850-900
34929,CF,MALE,PRE,L1,NOPC,NOB/C,406500,4.25,0.53,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,6240,CIB,720,CIB,45-54,NOT_INST,80.02,NORTH,0,25,700-749
162666,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,166500,4.56,0.34,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,2820,EXP,711,EXP,65-74,TO_INST,67.14,SOUTH,0,34,700-749
129040,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,446500,3.99,0.00,446500,360,NEG_AMM,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,10680,CRIF,710,EXP,25-34,TO_INST,80.02,NORTH,0,33,700-749
83477,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,356500,3.99,0.39,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,10200,CIB,861,EXP,35-44,TO_INST,91.88,SOUTH,1,45,850-900
129954,CF,MALE,NOPRE,L1,NOPC,NOB/C,456500,3.69,-0.11,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,688000,SB,PR,HOME,8160,EXP,516,EXP,55-64,NOT_INST,66.35,SOUTH,0,23,500-549
162340,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,256500,3.75,0.14,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,758000,SB,PR,HOME,5580,EXP,527,CIB,65-74,TO_INST,33.84,NORTH,0,37,500-549
95341,CF,UNKNOWN,PRE,L1,NOPC,B/C,256500,4.50,0.78,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,6000,CIB,564,EXP,55-64,TO_INST,78.20,NORTH,0,44,550-599
157630,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,3.38,0.06,306500,180,NOT_NEG,NOT_INT,NOT_LPSM,808000,SB,PR,HOME,8160,CRIF,895,EXP,45-54,TO_INST,37.93,CENTRAL,0,23,850-900
154019,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,146500,3.99,0.81,146500,180,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,3900,CIB,556,CIB,55-64,TO_INST,59.07,NORTH,0,32,550-599
139173,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,4.25,-0.05,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,7800,CIB,582,EXP,45-54,TO_INST,50.58,NORTH,0,7,550-599
158584,CF,FEMALE,PRE,L1,NOPC,NOB/C,186500,4.13,0.01,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,4380,EXP,666,CIB,45-54,TO_INST,33.42,NORTH,0,31,650-699
98044,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,566500,3.99,0.48,566500,360,NOT_NEG,NOT_INT,NOT_LPSM,808000,SB,PR,HOME,6600,CRIF,827,EXP,25-34,NOT_INST,70.11,NORTH,0,49,800-849
71592,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,426500,3.99,0.39,426500,180,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8100,EQUI,501,EXP,45-54,TO_INST,75.15,SOUTH,1,39,500-549
149387,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,3.75,0.15,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,5280,CRIF,538,EXP,45-54,NOT_INST,68.31,NORTH,0,39,500-549
84046,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,226500,3.63,0.11,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,5400,CRIF,594,EXP,65-74,TO_INST,50.56,NORTH,0,48,550-599
77839,CF,MALE,NOPRE,L1,NOPC,NOB/C,426500,3.99,0.39,426500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,583,EXP,25-34,NOT_INST,75.15,NORTH,1,39,550-599
68287,CF,MALE,NOPRE,L1,NOPC,NOB/C,126500,3.63,0.72,126500,120,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,3240,CIB,633,EXP,65-74,TO_INST,49.03,NORTH,0,38,600-649
44571,CF,FEMALE,NOPRE,L1,NOPC,B/C,496500,3.38,0.35,496500,360,NEG_AMM,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,5760,CIB,830,CIB,35-44,NOT_INST,70.13,SOUTH,0,39,800-849
136163,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,96500,4.13,0.57,96500,360,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,1080,CIB,766,CIB,65-74,TO_INST,75.39,SOUTH,0,48,750-799
57267,CF,MALE,NOPRE,L1,NOPC,NOB/C,86500,3.99,0.39,86500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,1680,EQUI,896,EXP,45-54,TO_INST,75.15,SOUTH,1,39,850-900
134869,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,396500,3.00,0.02,396500,180,NOT_NEG,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,5760,CIB,866,EXP,35-44,NOT_INST,56.00,SOUTH,0,7,850-900
151370,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,466500,3.63,0.45,466500,240,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,9780,CRIF,840,EXP,55-64,NOT_INST,80.71,SOUTH,0,24,800-849
98800,CF,MALE,NOPRE,L1,NOPC,NOB/C,446500,3.63,-0.10,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,828000,SB,PR,HOME,12480,CRIF,786,CIB,35-44,NOT_INST,53.93,SOUTH,0,49,750-799
92157,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,636500,4.00,-0.34,636500,360,NOT_NEG,NOT_INT,NOT_LPSM,858000,SB,PR,HOME,12780,CIB,657,EXP,25-34,NOT_INST,74.18,SOUTH,0,36,650-699
100913,CF,UNKNOWN,NOPRE,L2,NOPC,B/C,246500,4.50,1.11,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,4500,CIB,798,EXP,45-54,TO_INST,85.59,CENTRAL,0,48,750-799
146011,CF,UNKNOWN,PRE,L1,NOPC,B/C,386500,3.99,0.39,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,4620,CIB,780,EXP,55-64,TO_INST,76.08,SOUTH,1,52,750-799
46896,CF,MALE,NOPRE,L1,NOPC,B/C,266500,3.75,0.71,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,268000,SB,PR,HOME,5760,EXP,501,CIB,35-44,NOT_INST,99.44,NORTH,0,39,500-549
40235,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,336500,3.63,0.15,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,9600,EXP,677,EXP,35-44,NOT_INST,93.99,NORTH,0,26,650-699
155466,CF,MALE,NOPRE,L1,NOPC,B/C,276500,3.99,0.39,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3240,EQUI,604,EXP,25-34,NOT_INST,75.15,NORTH,1,39,600-649
47462,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,126500,3.50,0.78,126500,180,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,2640,CIB,518,EXP,55-64,TO_INST,26.46,NORTH,0,42,500-549
149247,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,326500,3.99,0.39,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4680,CRIF,842,EXP,<25,NOT_INST,91.20,NORTH,1,52,800-849
155223,CF,FEMALE,NOPRE,L1,NOPC,B/C,306500,3.25,0.49,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,5760,CIB,754,CIB,65-74,NOT_INST,93.45,NORTH,0,39,750-799
33330,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,356500,3.99,0.39,356500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4440,EQUI,561,EXP,65-74,TO_INST,75.15,SOUTH,1,39,550-599
111643,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.50,0.03,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,518000,SB,PR,HOME,3900,CIB,679,CIB,35-44,TO_INST,63.03,SOUTH,0,47,650-699
51418,NCF,UNKNOWN,PRE,L1,NOPC,B/C,176500,3.50,0.43,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,3960,CRIF,879,CIB,45-54,TO_INST,89.14,SOUTH,0,57,850-900
73617,CF,FEMALE,NOPRE,L2,NOPC,NOB/C,426500,4.63,0.68,426500,360,NOT_NEG,NOT_INT,NOT_LPSM,438000,SB,PR,HOME,5160,CIB,880,CIB,25-34,NOT_INST,97.37,NORTH,0,45,850-900
26508,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,3.99,0.39,296500,360,NOT_NEG,NOT_INT,LPSM,338000,SB,PR,HOME,2280,EXP,724,CIB,55-64,TO_INST,87.72,SOUTH,1,59,700-749
63540,CF,MALE,NOPRE,L2,OPC,NOB/C,256500,6.24,1.21,256500,360,NOT_NEG,INT_ONLY,NOT_LPSM,1188000,SB,PR,HOME,12000,CRIF,855,CIB,55-64,TO_INST,21.59,NORTH,0,41,850-900
127333,CF,MALE,NOPRE,L1,NOPC,NOB/C,206500,3.99,0.09,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,2940,EXP,703,CIB,25-34,NOT_INST,90.57,SOUTH,0,30,700-749
145257,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,3.99,0.39,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4620,CIB,547,EXP,55-64,TO_INST,68.85,NORTH,1,45,500-549
38916,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,526500,4.56,0.54,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,5820,CIB,749,EXP,65-74,NOT_INST,74.36,SOUTH,0,41,700-749
76464,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,406500,3.99,0.39,406500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,10320,EQUI,782,EXP,45-54,TO_INST,75.15,SOUTH,1,39,750-799
64974,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,266500,3.99,0.39,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6180,EQUI,604,EXP,25-34,TO_INST,75.15,SOUTH,1,39,600-649
172303,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,266500,3.25,-0.18,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,3900,EXP,872,CIB,35-44,TO_INST,78.85,SOUTH,0,30,850-900
