id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,status,dtir1
154555,CF,MALE,NOPRE,L1,NOPC,NOB/C,196500,3.75,0.1266,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,5760,EXP,561,CIB,35-44,TO_INST,94.47,NORTH,0,39
80600,CF,MALE,NOPRE,L1,NOPC,NOB/C,96500,3.99,0.3904,96500,180,NOT_NEG,NOT_INT,NOT_LPSM,1258000,SB,PR,HOME,4020,CIB,619,CIB,65-74,TO_INST,7.67,NORTH,1,44
113648,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,256500,4.25,1.4374,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,268000,SB,PR,HOME,2820,EXP,768,EXP,45-54,NOT_INST,95.71,NORTH,0,50
133123,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,106500,3.875,0.9828,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,118000,SB,PR,HOME,3480,CIB,566,CIB,45-54,TO_INST,90.25,SOUTH,0,48
50124,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,186500,3.875,0.4401,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,3240,CIB,758,CIB,45-54,NOT_INST,62.58,CENTRAL,0,34
132025,CF,MALE,NOPRE,L1,NOPC,B/C,246500,3.99,0.3904,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,6060,CRIF,785,CIB,45-54,TO_INST,66.98,SOUTH,1,29
158378,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,4.625,1.0547,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3960,EXP,642,EXP,55-64,TO_INST,78.11,SOUTH,0,49
71031,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.3904,156500,180,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,2220,CRIF,758,CIB,45-54,TO_INST,83.24,SOUTH,1,56
100091,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,396500,3.875,0.2839,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,808000,SB,PR,HOME,4080,EXP,693,EXP,>74,TO_INST,49.07,NORTH,0,45
44390,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.4061,156500,360,NEG_AMM,NOT_INT,NOT_LPSM,278000,SB,PR,HOME,1620,CRIF,851,CIB,65-74,TO_INST,56.29,SOUTH,0,43
34782,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,626500,4.375,-0.1106,626500,360,NOT_NEG,NOT_INT,NOT_LPSM,1678000,SB,PR,HOME,8220,EXP,610,EXP,45-54,NOT_INST,37.34,SOUTH,0,49
123621,CF,MALE,NOPRE,L1,NOPC,NOB/C,166500,2.99,0.0264,166500,180,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,5160,CRIF,720,CIB,55-64,TO_INST,67.14,NORTH,0,19
94318,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,406500,3.99,0.3904,406500,360,NOT_NEG,NOT_INT,LPSM,518000,SB,PR,HOME,8880,CIB,898,CIB,65-74,TO_INST,78.47,CENTRAL,1,11
164996,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,586500,3.875,0.1963,586500,360,NOT_NEG,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,10740,EXP,726,EXP,25-34,NOT_INST,82.84,SOUTH,0,30
60924,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,616500,3.99,0.3904,616500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,14400,EQUI,717,EXP,35-44,NOT_INST,75.15,NORTH,1,39
50927,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,356500,3.75,0.2576,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,7260,CRIF,880,CIB,35-44,NOT_INST,94.31,NORTH,0,30
157727,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,276500,4.375,0.5763,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,4260,EXP,854,CIB,35-44,TO_INST,79.45,SOUTH,0,41
100966,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.375,-0.4782,486500,360,NOT_NEG,INT_ONLY,NOT_LPSM,1838000,SB,PR,HOME,5760,CIB,859,EXP,55-64,NOT_INST,26.47,NORTH,0,8
125078,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,556500,3.69,-0.0687,556500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,14400,CIB,760,EXP,35-44,NOT_INST,71.53,NORTH,0,28
35965,CF,MALE,NOPRE,L1,NOPC,NOB/C,246500,3.25,0.078,246500,180,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,4260,EXP,704,CIB,35-44,NOT_INST,70.83,SOUTH,0,39
85264,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,106500,3.625,0.8569,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,138000,SB,PR,HOME,1380,CIB,734,CIB,65-74,TO_INST,77.17,SOUTH,0,53
144947,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,106500,3.99,0.3904,106500,360,NEG_AMM,INT_ONLY,NOT_LPSM,268000,SB,PR,HOME,2640,CIB,560,EXP,>74,TO_INST,39.74,NORTH,1,60
169186,CF,MALE,NOPRE,L1,NOPC,NOB/C,386500,3.875,0.2964,386500,360,NOT_NEG,INT_ONLY,NOT_LPSM,908000,SB,PR,HOME,6660,CRIF,626,CIB,45-54,TO_INST,42.57,NORTH,0,24
115757,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,196500,3.5,0.6578,196500,240,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,6360,CRIF,779,CIB,25-34,TO_INST,36.52,SOUTH,0,42
101125,CF,MALE,PRE,L1,NOPC,NOB/C,656500,3.49,-0.2841,656500,360,NOT_NEG,NOT_INT,NOT_LPSM,708000,SB,PR,HOME,14400,CRIF,763,CIB,45-54,NOT_INST,92.73,NORTH,0,56
32724,CF,FEMALE,NOPRE,L1,NOPC,B/C,316500,4.49,0.9852,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,5460,EXP,834,EXP,35-44,TO_INST,90.95,NORTH,0,53
58267,NCF,MALE,PRE,L1,NOPC,NOB/C,526500,3.99,0.3904,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,618000,SB,PR,HOME,6780,CRIF,544,CIB,35-44,TO_INST,85.19,SOUTH,1,41
152423,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.5,-0.005,326500,360,NEG_AMM,INT_ONLY,NOT_LPSM,608000,SB,PR,HOME,4620,CRIF,789,EXP,55-64,TO_INST,53.70,NORTH,0,42
145505,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,76500,5.375,1.4602,76500,360,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,1560,CIB,706,CIB,65-74,TO_INST,51.69,SOUTH,0,40
46552,NCF,UNKNOWN,PRE,L1,NOPC,B/C,96500,3.875,1.1496,96500,360,NOT_NEG,NOT_INT,NOT_LPSM,98000,SB,PR,HOME,1620,EXP,899,CIB,25-34,TO_INST,98.47,SOUTH,0,61
133396,CF,MALE,NOPRE,L1,NOPC,NOB/C,366500,3.25,-0.7048,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,3960,CIB,871,CIB,65-74,TO_INST,85.63,NORTH,0,37
100490,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,386500,3.5,0.0051,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,518000,SB,PR,HOME,7560,EXP,873,EXP,35-44,TO_INST,74.61,NORTH,0,32
145325,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.3904,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,1560,EXP,597,EXP,>74,TO_INST,75.14,SOUTH,1,41
145637,CF,FEMALE,PRE,L1,NOPC,NOB/C,116500,3.75,-0.2568,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,1620,CRIF,663,CIB,45-54,TO_INST,56.01,CENTRAL,0,49
70589,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,936500,3.5,0.0174,936500,360,NOT_NEG,NOT_INT,NOT_LPSM,1238000,SB,PR,HOME,5760,CIB,674,CIB,35-44,TO_INST,75.65,SOUTH,0,25
83848,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,246500,4.625,0.9848,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,6420,EXP,570,EXP,25-34,TO_INST,95.54,NORTH,0,31
101338,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,456500,3.99,0.3904,456500,144,NOT_NEG,NOT_INT,NOT_LPSM,2708000,SB,PR,HOME,7320,CIB,804,EXP,45-54,TO_INST,16.86,NORTH,1,36
58105,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,126500,4.25,0.7501,126500,180,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,7320,EXP,804,EXP,65-74,TO_INST,35.34,SOUTH,0,29
60190,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,496500,3.56,0.0398,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,5460,EXP,786,EXP,45-54,NOT_INST,90.60,NORTH,0,42
122419,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,3.99,0.3315,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,7680,CIB,598,CIB,35-44,TO_INST,82.72,SOUTH,0,32
63067,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,3.99,0.1279,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6780,CRIF,755,EXP,25-34,NOT_INST,90.07,NORTH,0,38
98726,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,4.125,-0.1738,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,718000,SB,PR,HOME,4560,CIB,835,EXP,65-74,NOT_INST,56.62,SOUTH,0,41
45065,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,386500,3.625,0.0314,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,6600,EXP,807,EXP,35-44,NOT_INST,64.63,NORTH,0,42
140227,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,186500,3.375,0.7837,186500,360,NOT_NEG,INT_ONLY,NOT_LPSM,218000,SB,PR,HOME,1860,EXP,567,EXP,25-34,TO_INST,85.55,NORTH,0,48
48690,CF,MALE,NOPRE,L1,NOPC,NOB/C,576500,4.25,0.0283,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,5400,CRIF,686,CIB,35-44,NOT_INST,94.82,NORTH,0,48
163129,CF,MALE,NOPRE,L1,NOPC,NOB/C,506500,4.56,0.2809,506500,360,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,5640,CIB,534,CIB,45-54,NOT_INST,94.14,NORTH,0,48
26694,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,136500,4.5,1.3472,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,138000,SB,PR,HOME,2040,CRIF,635,CIB,45-54,TO_INST,98.91,SOUTH,0,54
39399,NCF,MALE,NOPRE,L1,NOPC,NOB/C,336500,4.25,0.5052,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,6300,CIB,779,CIB,45-54,TO_INST,78.62,NORTH,0,30
135625,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,3.99,0.3904,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5700,EQUI,796,EXP,65-74,TO_INST,75.15,SOUTH,1,39
151571,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,136500,3.99,0.3904,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3420,EQUI,641,EXP,65-74,TO_INST,75.15,SOUTH,1,39
60964,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,3.125,-0.3167,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,8640,CIB,700,CIB,45-54,TO_INST,99.63,SOUTH,0,44
51227,CF,MALE,NOPRE,L1,NOPC,NOB/C,486500,3.75,0.0269,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,5760,EXP,662,CIB,35-44,NOT_INST,87.19,NORTH,0,35
141013,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,76500,4.5,0.7173,76500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,2580,CIB,670,EXP,65-74,TO_INST,48.42,NORTH,0,10
163719,CF,MALE,NOPRE,L1,NOPC,NOB/C,256500,3.99,0.3904,256500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,683,EXP,35-44,TO_INST,75.15,SOUTH,1,39
35121,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,3.5,-0.0374,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2940,CRIF,532,EXP,35-44,TO_INST,51.79,NORTH,0,60
80143,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,286500,4.99,0.92,286500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,IR,HOME,13680,EXP,647,EXP,65-74,TO_INST,80.03,SOUTH,0,25
97468,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,716500,3.99,0.3904,716500,360,NOT_NEG,NOT_INT,NOT_LPSM,918000,SB,PR,HOME,8520,EXP,866,EXP,65-74,NOT_INST,78.05,NORTH,1,35
106893,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,306500,4.125,0.4361,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,2820,CIB,877,CIB,65-74,TO_INST,60.33,SOUTH,0,48
84593,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,246500,4.5,0.2924,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,5580,CRIF,886,CIB,45-54,TO_INST,103.57,CENTRAL,0,32
134299,CF,MALE,NOPRE,L1,NOPC,NOB/C,596500,3.625,-0.1681,596500,360,NOT_NEG,INT_ONLY,NOT_LPSM,808000,SB,PR,HOME,8460,CRIF,836,CIB,35-44,NOT_INST,73.82,NORTH,0,37
117764,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,566500,3.5,-0.028,566500,360,NOT_NEG,INT_ONLY,NOT_LPSM,758000,SB,PR,HOME,6360,CIB,803,CIB,35-44,NOT_INST,74.74,SOUTH,0,42
45140,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,256500,3.625,0.5369,256500,360,NOT_NEG,INT_ONLY,NOT_LPSM,298000,SB,PR,HOME,2760,CIB,584,CIB,45-54,TO_INST,86.07,SOUTH,0,56
155360,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,456500,3.99,0.3904,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,468000,SB,PR,HOME,14640,CRIF,532,EXP,65-74,NOT_INST,97.54,NORTH,1,30
50568,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.99,0.5455,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,858000,SB,PR,HOME,13380,CIB,546,CIB,55-64,TO_INST,56.70,SOUTH,0,40
83133,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,636500,3.99,0.3904,636500,360,NOT_NEG,INT_ONLY,NOT_LPSM,1188000,SB,PR,HOME,4500,CIB,859,EXP,65-74,NOT_INST,53.58,NORTH,1,38
57726,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,356500,3.99,0.3904,356500,360,NOT_NEG,NOT_INT,LPSM,418000,SB,PR,HOME,8940,EQUI,684,EXP,35-44,NOT_INST,75.15,SOUTH,1,39
92996,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,196500,3.99,0.3904,196500,324,NOT_NEG,NOT_INT,LPSM,288000,SB,PR,HOME,2940,EXP,585,EXP,65-74,TO_INST,68.23,SOUTH,1,15
114863,CF,FEMALE,NOPRE,L1,NOPC,B/C,26500,4.125,1.748,26500,360,NOT_NEG,NOT_INT,NOT_LPSM,38000,SB,PR,HOME,1680,CIB,648,CIB,55-64,TO_INST,69.74,NORTH,0,9
110151,CF,MALE,PRE,L1,NOPC,NOB/C,436500,4.375,0.7732,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,638000,SB,PR,HOME,7560,CRIF,859,CIB,55-64,TO_INST,68.42,SOUTH,0,37
45427,CF,MALE,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.3904,316500,300,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8460,EQUI,806,EXP,45-54,TO_INST,75.15,NORTH,1,39
86208,NCF,MALE,NOPRE,L1,NOPC,NOB/C,286500,3.875,0.4929,286500,240,NOT_NEG,NOT_INT,NOT_LPSM,348000,SB,PR,HOME,6240,CRIF,603,CIB,35-44,TO_INST,82.33,NORTH,0,37
99642,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,266500,3.99,0.3904,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,3480,CRIF,653,EXP,65-74,TO_INST,89.43,SOUTH,1,59
54509,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,4.75,0.9509,236500,240,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,PR,HOME,6480,CRIF,803,CIB,55-64,TO_INST,57.97,SOUTH,0,41
42864,CF,MALE,PRE,L1,NOPC,NOB/C,56500,4.5,1.4032,56500,360,NOT_NEG,NOT_INT,NOT_LPSM,88000,SB,PR,HOME,2040,CIB,646,CIB,25-34,TO_INST,64.20,NORTH,0,41
30540,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,726500,4.99,0.9102,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,1408000,SB,PR,HOME,9480,EXP,771,EXP,65-74,TO_INST,51.60,SOUTH,0,48
50256,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,46500,5.5,1.0885,46500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,2580,CRIF,771,CIB,65-74,NOT_INST,29.43,CENTRAL,0,16
90501,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,186500,4.56,0.2495,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,4920,CRIF,766,EXP,35-44,TO_INST,56.86,NORTH,0,42
112204,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,486500,3.99,0.3904,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,14100,EQUI,656,EXP,35-44,NOT_INST,75.15,SOUTH,1,39
32001,CF,MALE,PRE,L2,OPC,NOB/C,256500,6.24,1.632,256500,360,NOT_NEG,INT_ONLY,NOT_LPSM,2608000,SB,PR,HOME,5760,EXP,544,CIB,65-74,TO_INST,9.84,SOUTH,0,37
79331,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,396500,2.75,-0.8787,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,5760,CIB,764,CIB,>74,TO_INST,99.62,SOUTH,0,39
157870,CF,MALE,NOPRE,L1,NOPC,NOB/C,286500,3.99,0.3904,286500,180,NEG_AMM,NOT_INT,NOT_LPSM,488000,SB,PR,HOME,5760,EXP,682,CIB,45-54,TO_INST,58.71,NORTH,1,27
78573,NCF,FEMALE,NOPRE,L2,NOPC,NOB/C,906500,3.99,0.3904,906500,300,NOT_NEG,NOT_INT,NOT_LPSM,1828000,SB,PR,HOME,12240,CRIF,756,CIB,35-44,NOT_INST,49.59,NORTH,1,45
71322,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,276500,3.99,0.3904,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,2400,CRIF,543,EXP,45-54,TO_INST,86.95,NORTH,1,25
30647,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,4.125,1.1927,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,8220,CIB,541,EXP,45-54,NOT_INST,94.60,NORTH,0,36
67584,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,176500,3.875,0.6222,176500,240,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,4140,EXP,818,EXP,65-74,TO_INST,99.16,NORTH,0,59
127479,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,106500,3.99,0.3904,106500,180,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,2640,CRIF,853,EXP,55-64,TO_INST,42.94,SOUTH,1,48
158919,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,446500,3.65,-0.17,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,678000,SB,SR,HOME,5760,CRIF,777,EXP,55-64,TO_INST,65.86,SOUTH,0,42
152408,NCF,FEMALE,NOPRE,L1,NOPC,NOB/C,506500,4.625,0.387,506500,360,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,10560,CIB,898,CIB,45-54,NOT_INST,94.14,NORTH,0,30
139571,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.9728,276500,240,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8700,CIB,870,EXP,65-74,TO_INST,66.15,SOUTH,0,23
38528,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,366500,3.99,0.5821,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,458000,SB,PR,HOME,4980,EXP,556,CIB,55-64,TO_INST,80.02,NORTH,0,37
105122,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,576500,3.25,-0.5381,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,678000,SB,PR,HOME,15120,EXP,539,EXP,45-54,NOT_INST,85.03,SOUTH,0,24
27739,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,186500,4,0.5217,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,PR,HOME,1740,CIB,875,EXP,65-74,NOT_INST,75.20,CENTRAL,0,44
69003,CF,MALE,NOPRE,L1,NOPC,NOB/C,156500,4.375,0.2026,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,2340,EXP,637,CIB,65-74,TO_INST,32.74,NORTH,0,38
100260,CF,MALE,NOPRE,L1,NOPC,B/C,236500,5.125,1.408,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,5760,EXP,611,CIB,35-44,TO_INST,91.67,NORTH,0,39
85699,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,3.99,-0.176,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,908000,SB,PR,HOME,6000,CIB,812,EXP,35-44,NOT_INST,44.77,NORTH,0,42
92327,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,566500,3.99,0.4684,566500,360,NOT_NEG,NOT_INT,NOT_LPSM,1108000,SB,PR,HOME,6000,EXP,677,EXP,>74,TO_INST,51.13,NORTH,0,43
29200,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,306500,4.375,0.2782,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,4620,CRIF,512,EXP,<25,NOT_INST,96.38,NORTH,0,44
106016,CF,MALE,NOPRE,L1,NOPC,NOB/C,356500,3.75,0.6571,356500,240,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,3780,EXP,634,CIB,35-44,NOT_INST,91.88,SOUTH,0,61
39894,CF,FEMALE,PRE,L1,NOPC,NOB/C,76500,4.5,0.7071,76500,360,NEG_AMM,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,1260,EXP,820,CIB,65-74,TO_INST,40.69,NORTH,0,40
108803,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,126500,3.99,0.3904,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2760,EQUI,512,EXP,55-64,TO_INST,75.15,SOUTH,1,39
121187,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,4,0.4057,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,9720,EXP,675,EXP,35-44,NOT_INST,79.36,NORTH,0,41
145243,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,356500,4.625,0.9512,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,9840,CRIF,583,EXP,55-64,TO_INST,74.58,SOUTH,0,21
94516,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,606500,3.875,0.2324,606500,360,NOT_NEG,NOT_INT,NOT_LPSM,908000,SB,PR,HOME,5880,CRIF,672,EXP,45-54,TO_INST,66.80,NORTH,0,46
170126,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,4.56,0.7854,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,4140,EXP,581,CIB,35-44,TO_INST,94.72,SOUTH,0,43
73664,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,666500,4.25,-0.0709,666500,360,NOT_NEG,INT_ONLY,NOT_LPSM,888000,SB,PR,HOME,9420,CIB,754,EXP,25-34,NOT_INST,75.06,SOUTH,0,38
57259,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1486500,3.99,0.3904,1486500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,718,EXP,35-44,NOT_INST,75.15,NORTH,1,39
100808,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,626500,3.99,0.3904,626500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,712,EXP,45-54,NOT_INST,75.15,NORTH,1,39
134272,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,116500,4.625,1.4026,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,2100,CRIF,539,CIB,35-44,TO_INST,69.35,NORTH,0,30
142082,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,236500,3.99,0.3904,236500,180,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,10500,EQUI,876,EXP,35-44,TO_INST,75.15,SOUTH,1,39
128654,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,426500,3.99,0.3904,426500,180,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,9300,EXP,630,EXP,35-44,TO_INST,71.32,SOUTH,1,43
65836,CF,UNKNOWN,PRE,L1,NOPC,B/C,196500,3.99,1.2937,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,3060,CRIF,591,CIB,65-74,TO_INST,82.56,SOUTH,0,60
